amount,velocity,device_change,location_change,transaction_frequency,merchant_category,fraud
21237.89,1,0,0,4,TRAVEL,1
34236.54,2,0,0,4,TRAVEL,0
1318.17,3,1,0,2,OTHER,0
7490.97,1,0,1,5,FOOD,0
1584.5,2,0,0,3,GAMING,0
250.98,2,1,1,5,ELECTRONICS,0
16258.16,1,0,0,7,GROCERY,0
13836.5,2,1,1,2,OTHER,0
2669.31,4,0,0,6,OTHER,0
3994.93,1,0,0,7,SHOPPING,0
359.9,3,0,0,1,SHOPPING,0
27022.35,4,0,0,5,GAMING,0
55148.69,2,0,0,8,SHOPPING,0
2183.36,3,0,0,6,GAMING,0
3949.24,1,0,0,6,GROCERY,0
30420.91,3,1,1,3,FOOD,1
39149.66,1,0,0,2,GROCERY,0
8161.27,4,0,0,5,SHOPPING,0
779.23,5,0,0,4,CRYPTO,0
602.83,4,1,0,4,TRAVEL,0
12797.97,1,0,0,9,SHOPPING,0
7485.81,1,1,1,5,SHOPPING,0
436.06,2,0,0,4,GROCERY,0
13129.12,1,0,0,5,GAMING,0
170.5,5,0,1,3,TRAVEL,0
23223.16,3,0,0,3,OTHER,0
5488.61,2,0,0,5,SHOPPING,0
616.36,4,0,0,2,SHOPPING,0
13313.81,4,0,0,6,OTHER,0
7604.61,4,1,0,4,GROCERY,0
54630.17,4,0,0,4,FOOD,0
11785.47,2,1,0,3,SHOPPING,0
4828.7,1,0,0,5,SHOPPING,0
18539.12,2,1,0,3,SHOPPING,1
4751.35,3,0,0,3,FOOD,0
35189.17,4,0,0,3,OTHER,0
7043.38,1,0,1,2,ELECTRONICS,0
11973.23,3,0,0,8,FOOD,0
778.45,3,0,0,3,FOOD,0
8330.06,1,0,0,6,OTHER,0
26789.36,1,0,0,3,SHOPPING,0
24571.33,3,0,0,3,TRAVEL,0
3810.2,1,0,0,1,GROCERY,0
3844.28,3,0,0,4,FOOD,0
25499.08,1,0,0,6,SHOPPING,0
39974.52,1,0,0,2,ELECTRONICS,0
1503.29,4,0,0,5,FOOD,0
8969.15,2,0,0,6,OTHER,0
6174.99,1,0,0,6,FOOD,0
30682.96,1,0,0,3,GAMING,0
1308.31,1,0,0,4,SHOPPING,0
3557.23,2,0,0,1,CRYPTO,0
20943.25,2,0,1,3,OTHER,0
789.84,3,0,0,1,GROCERY,0
10174.92,1,0,0,1,SHOPPING,0
8753.82,1,0,1,4,GROCERY,0
6106.02,4,0,0,4,ELECTRONICS,0
7527.3,4,1,0,2,CRYPTO,0
11323.44,2,0,0,2,SHOPPING,0
2639.74,2,0,0,8,SHOPPING,0
12729.34,2,0,0,7,FOOD,0
24554.63,1,0,0,3,FOOD,0
21416.81,1,0,0,2,FOOD,0
2506.76,5,0,0,1,GROCERY,0
2424.55,2,0,1,2,FOOD,0
4683.2,3,1,1,6,OTHER,0
6719.52,1,1,1,5,FOOD,1
7875.28,1,0,0,8,FOOD,0
17077.33,1,0,0,4,SHOPPING,0
875.25,2,0,0,1,OTHER,0
529.32,3,0,0,2,GAMING,0
7461.5,2,0,1,4,FOOD,0
17918.44,4,0,0,2,GAMING,0
3224.57,2,1,0,3,GAMING,1
15387.59,1,1,1,3,OTHER,0
4513.09,2,0,0,8,OTHER,0
32584.69,3,0,0,1,GROCERY,0
33905.81,1,0,0,11,SHOPPING,0
5292.11,3,0,0,1,ELECTRONICS,0
3920.35,2,0,0,3,OTHER,0
7947.68,1,0,0,6,GROCERY,0
4127.05,4,0,1,7,SHOPPING,0
16738.69,2,0,0,2,SHOPPING,0
26236.08,1,0,0,1,SHOPPING,0
16771.15,2,1,0,5,SHOPPING,0
26088.97,1,0,0,5,SHOPPING,0
7587.38,5,0,0,8,OTHER,0
2549.68,2,0,0,2,GAMING,0
20088.35,3,0,0,5,ELECTRONICS,0
6705.43,2,1,0,5,SHOPPING,1
16687.82,6,0,0,5,OTHER,1
4733.9,1,1,0,4,GROCERY,0
1270.79,3,0,0,2,GROCERY,0
73557.27,1,0,0,6,OTHER,0
2547.62,2,0,0,3,TRAVEL,0
66878.42,1,0,0,4,GROCERY,0
56767.6,1,0,0,1,OTHER,0
23684.95,3,1,0,2,OTHER,0
16156.71,2,0,1,6,OTHER,0
12934.39,1,0,0,1,FOOD,0
30160.1,4,0,1,2,FOOD,0
5125.52,1,0,0,1,SHOPPING,0
9457.69,1,0,0,5,TRAVEL,0
14489.7,4,1,0,6,OTHER,1
7944.79,5,0,0,3,OTHER,0
8365.78,4,1,1,3,OTHER,0
6013.54,3,0,1,5,GROCERY,0
12459.67,2,0,0,5,GAMING,0
28514.36,2,0,1,6,CRYPTO,1
3375.84,6,0,0,4,FOOD,1
40870.25,3,0,0,5,FOOD,0
17523.66,2,0,0,2,ELECTRONICS,0
25997.25,2,0,0,5,GROCERY,0
12185.4,4,0,0,3,OTHER,0
22679.0,2,0,0,1,GROCERY,0
245.0,2,0,0,7,SHOPPING,0
25587.62,3,0,0,5,OTHER,0
614.5,1,1,0,3,OTHER,0
33097.32,3,0,0,3,GAMING,0
72355.02,5,0,0,4,CRYPTO,1
5223.53,4,0,0,5,OTHER,0
3541.88,1,0,0,6,OTHER,0
21745.76,2,0,0,5,TRAVEL,0
4375.88,1,0,0,2,ELECTRONICS,0
30099.83,2,0,0,3,TRAVEL,0
1627.86,3,0,0,4,SHOPPING,0
2019.35,5,0,0,3,OTHER,0
58057.14,2,0,0,5,ELECTRONICS,0
16805.46,2,0,1,4,CRYPTO,1
28148.71,4,0,0,2,GROCERY,0
5880.74,4,0,0,1,TRAVEL,0
16927.59,6,0,0,4,FOOD,1
13529.97,3,0,0,2,SHOPPING,0
13862.96,5,0,0,4,TRAVEL,0
17210.7,1,0,0,4,CRYPTO,0
12847.67,4,0,0,6,GROCERY,0
8407.13,3,0,1,3,GROCERY,1
4842.86,6,0,0,7,OTHER,0
21952.9,2,0,0,5,OTHER,0
3848.03,1,0,0,2,GROCERY,0
17682.1,1,0,0,2,FOOD,0
3985.54,7,0,0,1,GROCERY,0
14725.65,5,1,1,4,GAMING,1
20620.13,2,0,0,5,ELECTRONICS,0
3702.21,2,0,0,7,TRAVEL,0
927.23,1,0,0,1,ELECTRONICS,0
2105.73,5,0,0,1,SHOPPING,0
13970.95,1,0,0,2,FOOD,0
28401.54,4,0,0,3,GAMING,0
690.61,1,0,0,1,GAMING,0
19872.42,2,0,0,7,CRYPTO,0
6262.73,4,1,0,5,OTHER,0
9766.51,4,1,0,6,ELECTRONICS,0
39646.49,1,0,0,5,GROCERY,0
6051.37,6,0,0,5,GROCERY,1
9391.78,3,0,0,4,ELECTRONICS,0
206.65,5,0,1,6,GROCERY,0
1276.81,3,0,0,5,FOOD,0
4488.05,3,0,0,2,GROCERY,0
423.71,2,0,1,5,OTHER,1
14969.64,1,1,0,4,FOOD,0
8337.3,3,0,0,6,GROCERY,0
11915.92,2,0,0,3,OTHER,0
2879.16,4,0,0,4,TRAVEL,0
5263.21,2,0,1,10,GROCERY,1
16351.83,4,0,0,3,CRYPTO,0
50416.41,2,0,0,5,GROCERY,0
775.98,2,1,1,7,GAMING,1
33161.62,4,0,0,3,TRAVEL,0
12901.53,1,0,0,3,GROCERY,0
12448.93,3,0,0,5,GAMING,1
10405.57,2,0,0,6,SHOPPING,0
1078.79,3,0,0,1,TRAVEL,0
1412.63,1,0,0,7,CRYPTO,0
13778.6,1,0,1,1,FOOD,0
6254.53,1,0,0,7,SHOPPING,0
37382.24,5,0,0,9,OTHER,0
7828.06,3,0,0,4,SHOPPING,0
2319.69,2,1,0,4,TRAVEL,0
18814.2,2,0,0,6,FOOD,0
5208.37,1,0,1,5,SHOPPING,0
11181.47,3,0,0,3,SHOPPING,0
17951.62,3,0,0,4,FOOD,0
34578.45,3,0,0,6,FOOD,0
23567.05,5,0,0,2,TRAVEL,0
16921.9,4,0,0,2,GROCERY,0
17074.33,3,0,0,6,TRAVEL,0
43760.65,1,0,0,3,ELECTRONICS,0
5260.91,5,0,0,4,GROCERY,0
100.0,5,0,0,2,ELECTRONICS,0
4760.88,4,0,0,2,SHOPPING,0
3686.42,4,0,1,4,OTHER,0
16263.3,4,0,1,3,OTHER,0
15065.01,1,1,0,5,GAMING,1
13501.15,3,1,1,4,FOOD,1
245.65,3,0,0,5,OTHER,0
19572.27,2,0,0,2,OTHER,0
5863.02,5,0,0,6,SHOPPING,0
16406.88,5,0,0,4,TRAVEL,0
12198.51,3,0,0,3,GROCERY,0
6294.93,1,0,0,3,GROCERY,0
2168.04,3,0,0,3,SHOPPING,0
1487.68,1,0,0,4,TRAVEL,0
26713.93,5,1,0,6,FOOD,1
37588.44,1,0,0,6,GROCERY,0
15738.25,1,0,1,1,GAMING,1
1637.75,4,0,0,5,SHOPPING,0
7713.15,6,0,0,3,TRAVEL,0
19581.18,1,1,0,2,ELECTRONICS,0
22699.71,3,0,0,4,SHOPPING,0
1887.17,3,0,0,4,GROCERY,0
100.0,5,0,0,3,TRAVEL,0
18679.06,2,0,0,6,FOOD,0
6614.74,1,0,0,3,GAMING,0
4405.13,1,0,0,3,GROCERY,0
194.72,2,0,0,3,FOOD,0
11657.7,5,0,1,3,SHOPPING,0
28572.32,2,0,0,5,ELECTRONICS,0
47420.3,1,0,0,1,ELECTRONICS,0
12511.85,4,0,1,2,FOOD,0
10837.45,4,0,0,5,SHOPPING,0
1333.39,1,0,0,2,FOOD,0
11940.09,1,0,0,3,GAMING,0
7170.03,5,0,0,9,GROCERY,0
14014.35,2,0,0,2,GAMING,0
7383.16,3,0,0,5,OTHER,0
4122.46,5,0,0,3,OTHER,0
1496.73,1,0,0,3,CRYPTO,0
5673.26,1,0,0,8,FOOD,0
1524.59,3,1,0,2,SHOPPING,0
2920.11,1,0,1,2,GROCERY,0
65535.07,5,0,0,9,GROCERY,0
8807.6,3,0,0,3,GROCERY,0
11385.2,5,1,0,1,TRAVEL,0
31026.76,3,0,0,5,SHOPPING,0
81286.61,1,1,0,2,OTHER,0
13109.77,1,1,0,5,SHOPPING,0
25107.55,1,0,0,5,TRAVEL,0
5938.83,2,0,1,7,SHOPPING,0
5473.72,3,0,0,3,GAMING,0
7730.13,3,0,0,3,OTHER,0
16744.34,3,0,0,8,SHOPPING,0
17194.6,1,0,0,2,GROCERY,0
5680.29,2,0,0,4,GROCERY,0
2144.38,1,0,0,7,ELECTRONICS,0
15011.25,1,0,0,4,FOOD,0
2060.09,1,0,0,1,GAMING,0
12958.77,4,0,0,2,ELECTRONICS,0
17734.25,2,0,1,7,ELECTRONICS,0
18090.2,2,0,0,2,GAMING,0
21004.2,4,0,0,4,GAMING,0
30936.93,3,0,0,3,TRAVEL,1
10395.98,3,0,0,7,GROCERY,0
19653.85,3,1,0,2,SHOPPING,1
14481.14,6,0,0,4,TRAVEL,0
3098.72,1,0,0,3,OTHER,0
390.38,3,0,0,3,ELECTRONICS,1
5022.47,3,0,0,2,TRAVEL,0
8778.76,4,0,0,5,SHOPPING,0
14399.95,1,1,0,5,GROCERY,0
28452.73,4,0,0,4,SHOPPING,0
3276.93,4,1,0,2,GROCERY,1
2012.4,2,1,0,1,GROCERY,0
49648.41,2,0,0,1,FOOD,0
1715.09,3,0,0,2,TRAVEL,0
9765.43,2,0,0,4,CRYPTO,0
13212.54,2,0,0,5,GAMING,0
11692.82,3,0,0,3,FOOD,1
1349.4,3,0,1,2,GROCERY,0
880.76,2,0,0,5,SHOPPING,0
1672.08,2,0,0,3,FOOD,0
13213.41,2,0,0,4,SHOPPING,0
11790.29,4,0,0,4,TRAVEL,0
3993.52,5,1,1,7,GROCERY,1
15232.31,4,0,0,5,SHOPPING,0
25727.6,4,0,0,3,TRAVEL,0
637.02,3,0,0,2,SHOPPING,0
10341.21,2,0,0,5,ELECTRONICS,0
17534.41,6,1,0,3,GROCERY,1
4361.54,1,0,0,2,GROCERY,0
5517.57,1,0,0,6,FOOD,0
14264.7,2,0,1,1,GROCERY,0
34232.22,1,0,1,2,FOOD,1
24905.0,3,0,0,7,GROCERY,0
13124.72,6,0,0,3,SHOPPING,0
19652.32,4,0,1,2,ELECTRONICS,1
6807.76,2,0,0,5,FOOD,0
15365.05,2,0,0,4,GROCERY,0
9415.49,1,0,1,4,TRAVEL,0
3159.63,2,0,0,6,ELECTRONICS,0
18146.76,4,0,1,3,SHOPPING,0
12194.67,5,0,0,5,FOOD,0
6662.03,1,0,0,5,SHOPPING,1
36344.06,1,0,0,3,GROCERY,0
317.35,2,0,0,7,TRAVEL,0
5691.99,3,0,0,3,ELECTRONICS,0
878.45,1,0,0,4,ELECTRONICS,0
21820.35,1,0,0,5,FOOD,0
18165.34,1,0,0,5,CRYPTO,0
6037.47,5,0,0,7,OTHER,0
16889.58,2,0,0,4,FOOD,0
7561.16,2,0,0,6,FOOD,0
21174.42,4,0,0,3,ELECTRONICS,0
9082.09,1,0,0,4,ELECTRONICS,0
7972.56,5,0,0,5,SHOPPING,0
40938.32,4,0,0,2,OTHER,0
4332.82,3,0,1,6,GROCERY,0
1925.13,1,0,0,2,SHOPPING,0
13175.65,4,0,0,5,GROCERY,0
52263.05,1,0,0,4,GROCERY,0
7118.35,5,0,0,4,GROCERY,0
960.67,5,0,0,1,SHOPPING,0
6216.95,3,0,0,1,TRAVEL,0
10576.22,1,0,0,3,GROCERY,0
2649.68,3,0,1,4,TRAVEL,0
16098.65,5,0,1,3,SHOPPING,0
91448.3,1,0,0,2,FOOD,0
9015.07,4,0,0,7,GROCERY,0
6571.26,4,0,0,10,GROCERY,0
7680.0,3,0,0,2,TRAVEL,0
1834.99,3,0,0,6,ELECTRONICS,0
32218.84,2,0,0,2,TRAVEL,1
8037.68,2,1,0,2,GROCERY,1
7347.57,4,0,0,3,OTHER,0
16168.49,2,0,1,6,SHOPPING,0
8751.84,1,0,1,3,GAMING,1
15671.81,1,0,0,6,GROCERY,0
951.23,5,0,0,7,SHOPPING,0
25207.83,2,0,0,5,SHOPPING,0
42327.68,3,0,0,4,GAMING,0
15694.51,1,0,1,1,TRAVEL,1
46372.39,1,0,0,4,SHOPPING,0
2463.08,2,0,0,2,FOOD,0
9734.55,1,0,0,4,OTHER,0
13812.27,4,0,1,4,FOOD,0
13074.66,3,0,0,3,GROCERY,0
7698.97,1,0,0,6,FOOD,0
6189.26,2,0,1,1,FOOD,0
2034.27,2,0,0,2,GROCERY,0
7457.35,5,1,0,5,ELECTRONICS,0
2662.89,3,1,0,7,TRAVEL,1
19884.52,5,0,1,6,FOOD,0
3513.65,3,1,0,6,OTHER,0
905.25,1,0,0,2,ELECTRONICS,0
12056.69,3,0,0,1,ELECTRONICS,0
13566.53,4,0,0,5,TRAVEL,1
30825.69,2,0,0,5,TRAVEL,0
12905.09,2,0,0,5,GROCERY,0
6357.82,5,0,0,1,GAMING,0
24369.18,5,0,0,6,OTHER,0
11657.03,1,0,1,4,GROCERY,0
1238.99,2,0,0,7,GAMING,0
12515.5,3,0,0,4,SHOPPING,0
35792.52,5,0,0,6,FOOD,0
7570.48,3,0,0,5,OTHER,0
5271.6,5,0,0,7,GROCERY,0
2322.98,2,0,0,2,FOOD,0
2463.31,2,0,0,1,OTHER,0
8504.9,1,0,1,6,SHOPPING,1
13583.22,2,0,0,5,TRAVEL,0
1260.76,1,0,0,5,ELECTRONICS,0
42093.69,1,1,0,4,GROCERY,0
21105.64,3,0,0,11,FOOD,0
13250.96,5,0,0,5,OTHER,0
26442.22,2,0,0,7,FOOD,0
1253.77,1,0,1,6,SHOPPING,1
9717.99,2,0,0,6,FOOD,0
14917.56,2,0,0,2,CRYPTO,0
26460.96,1,0,0,2,OTHER,0
22950.36,5,0,0,7,GROCERY,0
4866.63,5,1,0,4,TRAVEL,0
42422.83,1,0,0,3,GAMING,0
1991.76,1,0,1,6,GAMING,0
31207.67,2,0,0,7,SHOPPING,0
53076.02,1,0,0,2,FOOD,0
2924.78,5,0,0,1,SHOPPING,0
19205.58,1,0,0,3,GAMING,0
616.79,1,0,0,1,OTHER,0
7798.57,1,0,0,4,TRAVEL,0
10893.84,4,0,0,1,GROCERY,0
13035.57,1,0,0,3,GROCERY,0
41218.38,2,0,0,2,OTHER,0
16732.59,2,0,0,2,SHOPPING,0
9845.81,4,0,0,3,ELECTRONICS,0
24885.33,1,0,0,7,ELECTRONICS,0
45096.69,1,0,0,3,OTHER,0
334.7,2,0,0,4,FOOD,0
60701.56,5,0,0,8,SHOPPING,0
1351.04,5,0,0,1,OTHER,0
25261.35,1,0,0,5,TRAVEL,0
4934.54,5,0,0,2,GROCERY,0
2126.56,1,1,0,8,GROCERY,0
8693.41,3,0,0,9,FOOD,0
15490.54,5,0,0,5,OTHER,0
7193.58,3,0,0,3,FOOD,0
841.66,4,0,0,1,CRYPTO,0
13724.17,1,0,0,9,GROCERY,0
34903.67,7,1,0,4,GROCERY,1
7248.53,1,1,1,2,CRYPTO,1
3656.56,2,0,1,2,OTHER,1
8766.47,5,0,0,6,GROCERY,0
743.57,2,0,0,4,FOOD,0
25762.66,1,0,0,1,SHOPPING,0
26259.91,3,0,0,2,GROCERY,0
13301.0,3,0,0,4,OTHER,0
6533.52,6,0,0,3,SHOPPING,0
24125.33,2,0,0,2,SHOPPING,0
12134.67,1,0,0,3,GROCERY,0
26224.67,3,1,0,3,GROCERY,0
14973.04,3,0,0,3,SHOPPING,0
23015.34,3,1,0,2,GROCERY,0
13690.57,3,0,0,1,TRAVEL,0
8020.14,2,0,0,6,GAMING,0
47531.96,5,0,1,4,GROCERY,0
11684.3,1,0,0,3,TRAVEL,0
13936.44,3,0,0,5,GAMING,0
3736.3,4,0,0,2,SHOPPING,0
14738.49,1,0,1,7,OTHER,0
12715.74,4,0,0,1,GROCERY,0
3065.53,1,0,0,7,FOOD,0
921.54,3,1,0,5,FOOD,1
13908.73,3,0,0,9,OTHER,0
21639.31,4,0,0,4,FOOD,0
11116.21,4,1,0,2,SHOPPING,0
3857.73,2,0,0,5,CRYPTO,0
16472.67,3,0,0,5,OTHER,0
1252.45,1,0,0,4,OTHER,0
8746.48,3,0,0,3,TRAVEL,0
2675.54,4,1,0,9,ELECTRONICS,0
3058.55,2,0,0,7,FOOD,0
3390.23,2,0,0,3,TRAVEL,0
7333.69,3,1,0,7,FOOD,0
787.57,1,0,0,5,ELECTRONICS,0
7607.32,2,1,0,5,FOOD,0
10752.61,1,0,0,3,CRYPTO,0
9904.23,4,0,1,5,GROCERY,1
7238.05,5,0,0,4,TRAVEL,0
27408.93,2,1,0,4,SHOPPING,0
2355.54,4,0,0,3,FOOD,0
10569.09,5,1,1,4,GROCERY,1
960.74,5,0,1,5,GROCERY,1
1107.21,1,0,0,4,OTHER,0
12795.02,1,0,0,5,OTHER,0
12521.3,5,0,0,1,GROCERY,0
31560.13,2,0,0,4,SHOPPING,0
12242.39,1,1,0,5,SHOPPING,0
48204.97,1,0,0,1,SHOPPING,0
748.81,2,0,0,6,FOOD,0
1547.24,1,1,0,6,OTHER,0
675.99,1,0,1,2,OTHER,0
3073.6,7,1,0,1,GROCERY,1
11689.41,3,0,0,9,ELECTRONICS,0
15558.76,1,0,0,4,GROCERY,0
699.85,1,0,0,6,TRAVEL,0
43773.48,2,0,0,4,CRYPTO,0
27693.11,2,0,0,2,TRAVEL,0
5277.71,1,1,0,4,SHOPPING,0
1204.94,1,0,0,2,OTHER,0
2792.9,4,0,0,4,ELECTRONICS,0
2036.34,2,1,0,4,FOOD,0
1973.58,4,0,1,4,SHOPPING,0
10964.66,4,1,0,7,GAMING,0
4232.41,1,0,1,5,GROCERY,0
6650.77,4,0,0,5,GROCERY,0
68353.32,2,0,0,5,CRYPTO,1
17295.12,1,0,0,3,GROCERY,0
44633.26,4,0,0,3,ELECTRONICS,0
2307.0,1,0,0,5,FOOD,0
7222.39,3,0,0,3,GAMING,0
12136.18,2,0,0,5,CRYPTO,0
1197.96,5,1,0,5,OTHER,1
100.0,2,0,0,3,GROCERY,0
16649.69,5,0,0,3,SHOPPING,0
15400.77,2,0,0,4,TRAVEL,0
7934.56,1,0,0,6,OTHER,1
10089.7,1,0,1,5,FOOD,0
8053.51,2,0,0,6,GROCERY,0
364.47,1,0,0,5,FOOD,0
6127.91,3,0,1,3,SHOPPING,0
2923.49,4,0,0,4,ELECTRONICS,0
1554.17,3,1,0,3,ELECTRONICS,0
47101.12,1,0,0,3,GROCERY,0
13720.37,1,0,0,4,GAMING,0
19565.53,1,0,0,2,ELECTRONICS,0
5683.01,5,0,0,6,SHOPPING,0
7492.03,2,0,0,4,TRAVEL,0
4055.96,1,0,0,3,GAMING,0
1529.92,6,0,0,4,FOOD,0
2959.06,2,0,0,2,OTHER,0
23956.27,3,0,0,2,GROCERY,1
16976.91,4,0,0,3,OTHER,0
11875.59,2,0,0,5,ELECTRONICS,0
9667.92,1,0,0,5,ELECTRONICS,0
38349.45,7,0,0,3,GROCERY,0
1132.74,1,0,0,5,OTHER,0
4940.08,2,0,0,3,FOOD,0
6460.31,4,0,0,5,ELECTRONICS,0
22878.23,1,0,0,5,OTHER,0
73422.05,5,0,0,5,FOOD,0
4129.79,2,0,0,2,OTHER,0
31108.73,8,0,0,8,TRAVEL,0
26634.4,4,0,0,1,ELECTRONICS,0
3816.75,2,0,0,3,OTHER,0
7645.71,1,0,0,6,SHOPPING,0
7906.18,1,0,1,3,SHOPPING,1
57401.91,1,0,0,4,TRAVEL,1
2993.09,4,0,0,4,TRAVEL,0
24078.55,2,0,0,1,GROCERY,0
6101.33,2,0,1,4,GROCERY,1
19688.43,3,0,0,7,GROCERY,0
8171.19,5,0,0,5,GROCERY,0
12954.04,1,1,0,3,ELECTRONICS,0
26811.59,2,1,1,2,GROCERY,1
24457.29,2,0,0,5,FOOD,0
30196.18,1,0,0,3,SHOPPING,0
922.03,1,0,0,1,OTHER,0
17667.29,2,0,0,4,FOOD,0
2262.12,2,0,0,3,GAMING,0
8063.16,3,0,0,1,SHOPPING,0
11930.64,5,0,0,8,GROCERY,0
7731.03,5,1,0,5,GROCERY,0
10997.41,6,0,0,6,SHOPPING,0
84938.06,3,0,1,2,GROCERY,1
2179.16,1,1,1,6,TRAVEL,1
16880.01,1,0,0,5,SHOPPING,0
7562.74,4,0,0,4,ELECTRONICS,0
2140.91,2,0,0,3,GROCERY,0
2592.76,4,0,0,6,TRAVEL,0
44719.49,4,0,0,6,GROCERY,0
31754.22,2,0,0,5,ELECTRONICS,0
35634.11,1,0,0,4,FOOD,0
71573.29,6,0,0,7,TRAVEL,1
3503.88,1,0,0,3,OTHER,0
6587.8,3,0,0,2,SHOPPING,0
16594.48,2,1,0,7,GROCERY,0
9918.99,5,0,0,3,OTHER,0
8129.32,3,0,0,5,SHOPPING,0
6643.1,3,0,0,2,ELECTRONICS,0
13512.93,1,0,1,3,FOOD,0
12855.95,1,0,0,6,FOOD,0
2641.36,7,0,0,5,TRAVEL,0
9572.5,3,1,0,1,GROCERY,0
12093.79,3,1,0,7,CRYPTO,0
12669.56,1,1,0,9,SHOPPING,0
3537.87,5,0,0,1,GROCERY,0
20337.72,3,1,1,4,FOOD,1
382.83,1,0,0,7,GAMING,0
6573.66,2,1,0,2,CRYPTO,0
22726.42,5,1,0,3,TRAVEL,0
12448.01,1,1,0,5,FOOD,0
4540.16,1,0,0,4,SHOPPING,0
17809.35,3,0,0,3,CRYPTO,0
12568.81,2,0,0,3,FOOD,0
23862.45,4,0,0,2,SHOPPING,0
19921.81,4,0,0,8,SHOPPING,0
14128.28,3,0,0,5,OTHER,0
10046.67,3,0,0,5,TRAVEL,0
2143.9,1,0,0,7,FOOD,0
4543.62,6,0,0,7,GROCERY,1
8147.64,2,1,0,7,GROCERY,0
13718.11,1,0,0,4,OTHER,0
10814.19,4,0,0,4,GAMING,0
5099.05,3,0,0,3,GAMING,0
100.0,2,0,0,3,SHOPPING,0
10284.81,1,0,0,1,ELECTRONICS,0
5045.23,5,0,0,4,GROCERY,0
19898.23,1,1,0,2,TRAVEL,0
363.56,4,0,0,6,GAMING,0
13185.93,3,0,0,6,GROCERY,0
42574.32,1,0,1,5,FOOD,0
2874.84,3,0,0,5,GROCERY,0
9569.93,4,0,0,3,FOOD,0
1438.12,2,0,0,8,GAMING,0
14739.74,3,0,0,5,FOOD,0
11995.35,6,0,0,5,ELECTRONICS,0
7847.66,1,0,0,4,GAMING,1
11052.63,2,0,0,1,GAMING,0
34033.58,5,1,1,3,CRYPTO,1
3277.83,3,0,0,2,TRAVEL,0
342.34,3,1,0,5,FOOD,0
29671.14,1,0,0,2,GROCERY,0
12909.9,3,0,0,7,SHOPPING,0
33199.18,1,0,0,2,GROCERY,0
13630.24,1,0,0,2,OTHER,0
24923.69,1,0,1,5,SHOPPING,0
8423.19,6,0,0,5,CRYPTO,0
20786.01,2,0,1,5,ELECTRONICS,0
36634.86,5,0,0,5,CRYPTO,0
12733.79,4,1,0,1,OTHER,0
2991.13,3,1,0,7,GROCERY,0
4695.97,4,0,0,8,ELECTRONICS,0
3321.76,4,0,0,4,FOOD,0
4252.5,2,0,0,4,OTHER,0
5488.23,2,0,0,4,GAMING,0
12149.73,3,0,0,4,GROCERY,0
13300.67,1,0,1,1,OTHER,0
8339.95,5,1,0,4,FOOD,0
14334.08,1,0,0,8,SHOPPING,0
1276.42,1,0,0,3,TRAVEL,0
1378.25,3,0,0,2,OTHER,0
2828.04,3,0,0,5,OTHER,0
10949.58,3,0,0,3,TRAVEL,0
3611.88,1,0,0,4,FOOD,0
4996.14,2,0,0,7,FOOD,0
7670.21,1,1,0,3,SHOPPING,0
25059.02,1,0,0,2,GROCERY,0
209.39,2,0,0,2,ELECTRONICS,0
15720.73,4,1,0,4,SHOPPING,1
16578.96,4,0,0,6,GAMING,0
24041.09,3,0,0,2,GROCERY,0
40490.73,1,0,0,3,SHOPPING,0
305.15,1,1,0,6,FOOD,0
2504.7,2,0,0,4,SHOPPING,1
32595.91,6,0,0,8,SHOPPING,1
9201.7,3,0,0,5,SHOPPING,0
12472.03,2,0,0,5,FOOD,0
16316.3,4,0,0,5,ELECTRONICS,0
17047.83,3,0,0,1,SHOPPING,0
40266.56,2,1,1,7,FOOD,1
86886.34,3,0,0,1,SHOPPING,0
19102.92,1,1,0,2,TRAVEL,0
5078.76,1,0,0,6,GROCERY,0
31773.04,1,0,0,7,FOOD,0
757.1,1,1,0,4,FOOD,0
3941.54,2,0,0,8,FOOD,0
34151.67,5,0,0,2,FOOD,0
4439.58,1,0,0,4,FOOD,0
3739.45,5,0,0,8,FOOD,0
2229.68,3,0,0,3,OTHER,0
29396.82,1,0,0,2,FOOD,0
10398.96,3,0,0,4,FOOD,0
16854.02,2,0,1,3,FOOD,1
4098.14,2,0,0,5,OTHER,0
21284.77,2,0,1,2,SHOPPING,0
21407.09,1,0,0,4,TRAVEL,0
5622.54,1,0,0,4,ELECTRONICS,0
7931.86,1,0,0,3,FOOD,0
3529.96,1,1,1,5,OTHER,0
56300.32,3,0,0,1,GROCERY,0
15560.04,3,0,0,5,SHOPPING,0
40895.63,3,0,0,1,GROCERY,0
5422.85,2,0,0,7,GAMING,0
22841.4,3,0,0,4,GROCERY,0
21777.45,3,0,0,1,TRAVEL,0
17648.07,1,0,0,3,GROCERY,0
50562.49,1,0,0,1,SHOPPING,0
7502.13,5,0,1,3,FOOD,0
2101.3,4,0,0,2,OTHER,0
16707.82,4,0,0,3,GROCERY,0
19601.7,1,0,1,6,TRAVEL,1
12837.13,1,1,0,7,ELECTRONICS,0
3475.54,2,0,0,3,OTHER,0
10531.49,2,0,0,6,CRYPTO,0
5613.63,4,0,0,12,OTHER,0
8365.26,3,0,0,2,FOOD,0
15543.8,3,0,0,1,FOOD,0
20510.01,1,0,0,4,SHOPPING,0
3963.87,2,0,0,2,SHOPPING,0
7796.11,1,0,0,8,SHOPPING,0
4703.44,3,0,0,4,ELECTRONICS,0
